BRW_CODROL;BRW_DESROL;BRW_SUBGRU;BRW_GRUPO;BRW_CAPITU;BRW_OD;BRW_AMB;BRW_HCO;BRW_HSO;BRW_PAC;BRW_DUT;BRW_SEQROL
41001133;TOMOGRAFIA COMPUTADORIZADA DE COLUNA CERVICAL, DORSAL OU LOMBAR;TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004076
41001141;TOMOGRAFIA COMPUTADORIZADA DE ARTICULAÇÃO (ESTERNOCLAVICULAR, OMBRO, COTOVELO, PUNHO, SACROILÍACA, COXOFEMORAL, JOELHO OU PÉ);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004077
41001150;TOMOGRAFIA COMPUTADORIZADA DE SEGMENTOS APENDICULARES (BRAÇO, ANTEBRAÇO, MÃO, COXA, PERNA OU PÉ);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004078
41001176;ANGIOTOMOGRAFIA DE AORTA TORÁCICA;TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004079
41001184;ANGIOTOMOGRAFIA DE AORTA ABDOMINAL;TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004080
41001222;PET-SCAN ONCOLÓGICO (COM DIRETRIZ DE UTILIZAÇÃO);ONCOLOGIA / INFECTOLOGIA - IN VIVO;MEDICINA NUCLEAR;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;;;PAC;1;004081
41001230;ANGIOTOMOGRAFIA CORONARIANA (COM DIRETRIZ DE UTILIZAÇÃO);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;1;004082
41001273;TOMOGRAFIA COMPUTADORIZADA DE MANDÍBULA/MAXILA;TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004083
41001281;TOMOGRAFIA COMPUTADORIZADA DE MANDÍBULA/MAXILA;TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004084
41001338;RADIOCIRURGIA (POR ESTEREOTAXIA OU GAMA-KNIFE);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004085
41001370;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004086
41001389;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004087
41001397;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004088
41001400;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004089
41001419;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004090
41001427;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004091
41001435;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004092
41001443;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004093
41001451;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004094
41001460;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004095
41001516;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004096
41001524;ANGIOTOMOGRAFIA (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA (EXCLUI TOMOGRAFIA MULTISLICE);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004097
41002016;TOMOMIELOGRAFIA;TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004098
41002032;DRENAGEM PERCUTÂNEA ORIENTADA POR TC;TOMOGRAFIA COMPUTADORIZADA INTERVENCIONISTA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004099
41002040;Incluído nas tomografias contrastadas de maneira geral;;;;;;;;;;004100
41002059;TOMOGRAFIA COMPUTADORIZADA DE ARTICULAÇÃO (ESTERNOCLAVICULAR, OMBRO, COTOVELO, PUNHO, SACROILÍACA, COXOFEMORAL, JOELHO OU PÉ);TOMOGRAFIA COMPUTADORIZADA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004101
41101014;RESSONÂNCIA MAGNÉTICA DE CRÂNIO (ENCÉFALO);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004102
41101022;RESSONÂNCIA MAGNÉTICA DE SELA TÚRCICA (HIPÓFISE);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004103
41101030;RESSONÂNCIA MAGNÉTICA DE BASE DO CRÂNIO;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004104
41101057;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004105
41101065;ESPECTROSCOPIA POR RESSONÂNCIA MAGNÉTICA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004106
41101073;RESSONÂNCIA MAGNÉTICA DE ÓRBITAS;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004107
41101081;RESSONÂNCIA MAGNÉTICA DE OSSOS TEMPORAIS;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004108
41101090;RESSONÂNCIA MAGNÉTICA DE FACE OU SEIOS DA FACE;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004109
41101103;RESSONÂNCIA MAGNÉTICA DE ARTICULAÇÃO TEMPOROMANDIBULAR;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004110
41101111;RESSONÂNCIA MAGNÉTICA DE PESCOÇO (NASOFARINGE, OROFARINGE, LARINGE, TRAQUÉIA, TIREÓIDE, PARATIREÓIDE);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004111
41101120;RESSONÂNCIA MAGNÉTICA DE TÓRAX (MEDIASTINO, PULMÃO, PAREDE TORÁCICA);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004112
41101138;RESSONÂNCIA MAGNÉTICA DE CORAÇÃO - MORFOLÓGICO E FUNCIONAL (COM OU SEM PERFUSÃO, VIABILIDADE MIOCÁRDICA E ESTRESSE);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004113
41101146;RESSONÂNCIA MAGNÉTICA DE CORAÇÃO - MORFOLÓGICO E FUNCIONAL (COM OU SEM PERFUSÃO, VIABILIDADE MIOCÁRDICA E ESTRESSE);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004114
41101154;RESSONÂNCIA MAGNÉTICA DE CORAÇÃO - MORFOLÓGICO E FUNCIONAL (COM OU SEM PERFUSÃO, VIABILIDADE MIOCÁRDICA E ESTRESSE);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004115
41101170;RESSONÂNCIA MAGNÉTICA DE ABDOME SUPERIOR (FÍGADO, PÂNCREAS, BAÇO, RINS, SUPRA-RENAIS, RETROPERITÔNIO);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004116
41101189;RESSONÂNCIA MAGNÉTICA DE PELVE;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004117
41101197;RESSONÂNCIA MAGNÉTICA FETAL;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;;PAC;;004118
41101200;RESSONÂNCIA MAGNÉTICA DE PÊNIS;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004119
41101219;RESSONÂNCIA MAGNÉTICA DE BOLSA ESCROTAL;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004120
41101227;RESSONÂNCIA MAGNÉTICA DE COLUNA CERVICAL, DORSAL OU LOMBAR;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004121
41101235;ESTUDO DO TRÂNSITO LIQUÓRICO;NERVOSO - IN VIVO;MEDICINA NUCLEAR;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004122
41101243;RESSONÂNCIA MAGNÉTICA DE PLEXO BRAQUIAL (DESFILADEIRO TORÁCICO) OU LOMBOSSACRAL;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004123
41101251;RESSONÂNCIA MAGNÉTICA DE MEMBRO SUPERIOR;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004124
41101260;RESSONÂNCIA MAGNÉTICA DE MÃO;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004125
41101278;RESSONÂNCIA MAGNÉTICA DE BACIA (ARTICULAÇÕES SACROILÍACAS);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004126
41101286;RESSONÂNCIA MAGNÉTICA DE COXA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004127
41101294;RESSONÂNCIA MAGNÉTICA DE PERNA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004128
41101308;RESSONÂNCIA MAGNÉTICA DE PÉ (ANTEPÉ);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004129
41101316;RESSONÂNCIA MAGNÉTICA ARTICULAR;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004130
41101332;ANGIO-RM DE AORTA TORÁCICA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004131
41101340;ANGIO-RM DE AORTA ABDOMINAL;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004132
41101359;HIDRO-RM (COLÂNGIO-RM, URO-RM, MIELO-RM, CIALO-RM OU CISTOGRAFIA POR RM);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004133
41101472;Incluído nas RM cobertas;;;;;;;;;;004134
41101480;RESSONÂNCIA MAGNÉTICA DE MAMA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004135
41101499;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004136
41101502;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004137
41101510;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004138
41101529;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004139
41101537;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004140
41101545;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004141
41101596;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004142
41101600;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004143
41101618;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004144
41101626;ANGIO-RM (CRÂNIO, PESCOÇO, TÓRAX, ABDOME SUPERIOR OU PELVE) - ARTERIAL OU VENOSA;RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004145
41102010;ARTRO-RM (INCLUI A PUNÇÃO ARTICULAR);RESSONÂNCIA MAGNÉTICA;MÉTODOS DIAGNÓSTICOS POR IMAGEM;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004146
41203011;BETATERAPIA;TERAPÊUTICA;PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES;PROCEDIMENTOS CLÍNICOS AMBULATORIAIS E HOSPITALARES;;AMB;HCO;HSO;PAC;;004147
41203020;RADIOCIRURGIA (POR ESTEREOTAXIA OU GAMA-KNIFE);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004148
41203038;RADIOCIRURGIA (POR ESTEREOTAXIA OU GAMA-KNIFE);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004149
41203046;RADIOCIRURGIA (POR ESTEREOTAXIA OU GAMA-KNIFE);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004150
41203054;RADIOTERAPIA COM MODULAÇÃO DA INTENSIDADE DO FEIXE (IMRT) PARA TUMORES DA REGIÃO DA CABEÇA E PESCOÇO;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004151
41203062;RADIOTERAPIA CONFORMADA TRIDIMENSIONAL - PARA CABEÇA E PESCOÇO, SISTEMA NERVOSO CENTRAL (SNC), MAMA, TORÁX, ABDOME E PELVE;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004152
41203070;PROFILAXIA/TERAPIA DE GINECOMASTIA (HOMEM SOB HORMONIOTERAPIA);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004153
41203089;PROFILAXIA/TERAPIA DE GINECOMASTIA (HOMEM SOB HORMONIOTERAPIA);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004154
41203097;PROFILAXIA/TERAPIA DE GINECOMASTIA (HOMEM SOB HORMONIOTERAPIA);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004155
41203100;IRRADIAÇÃO DO CORPO INTEIRO;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004156
41203119;IRRADIAÇÃO DE MEIO-CORPO;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004157
41203127;IRRADIAÇÃO DE PELE TOTAL;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004158
41203135;RADIOTERAPIA ESTEREOTÁXICA FRACIONADA;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004159
41203143;RADIOTERAPIA ESTEREOTÁXICA FRACIONADA;RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004160
41203151;PROFILAXIA/TERAPIA DE GINECOMASTIA (HOMEM SOB HORMONIOTERAPIA);RADIOTERAPIA MEGAVOLTAGEM;RADIOTERAPIA;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;PAC;;004161
41203208;UNIDADE DE COMPONENTES SANGÜÍNEOS (CONCENTRADO DE HEMÁCIAS, PLAQUETAS OU GRANULÓCITOS) IRRADIADA;PROCESSAMENTO;MEDICINA TRANSFUSIONAL;PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS;;AMB;HCO;HSO;;;004162
