CT1_CONTA;CT1_DESC01;CT1_CLASSE;CT1_NORMAL;CT1_BLOQ;CT1_CTASUP;CT1_CTLALU;CT1_DIOPS
4519;DESPESAS COM PROVISÕES PARA DESVALORIZAÇÃO DE TÍTULOS;1;1;2;451;4519;4
45191;DESPESAS COM PROVISÕES PARA DESVALORIZAÇÃO DE TÍTULOS;1;1;2;4519;45191;4
451919;Despesas com Provisões para Desvalorização de Titúlos;1;1;2;45191;451919;4
45191901;Despesas com Provisões para Desvalorização de Titúlos;1;1;2;451919;45191901;4
451919011;Provisão para Desvalorização de Títulos de Renda Fixa - Privados;2;1;2;45191901;451919011;4
451919012;Provisão para Desvalorização de Títulos de Renda Fixa - Públicos;2;1;2;45191901;451919012;4
451919013;Provisão para Desvalorização de Títulos de Renda Variável;2;1;2;45191901;451919013;4
451919019;Outras Provisões para Desvalorização;2;1;2;45191901;451919019;4
452;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;1;1;2;45;452;4
4521;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;1;1;2;452;4521;4
45211;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;1;1;2;4521;45211;4
452119;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;1;1;2;45211;452119;4
45211901;Despesas Financeiras com Operações de Assistência Médico-Hospitalar;1;1;2;452119;45211901;4
452119011;Descontos Concedidos;2;1;2;45211901;452119011;4
452119012;Despesas Financeiras do Ressarcimento ao SUS;2;1;2;45211901;452119012;4
452119013;Atualização monetária - PESL;2;1;2;45211901;452119013;4
452119014;Juros - PESL;2;1;2;45211901;452119014;4
452119015;Variação cambial - PESL;2;1;2;45211901;452119015;4
452119019;Outras;2;1;2;45211901;452119019;4
45212;DESPESAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA ODONTOLÓGICA;1;1;2;4521;45212;4
452129;Despesas Financeiras com Operações de Assistência Odontológica;1;1;2;45212;452129;4
45212901;Despesas Financeiras com Operações de Assistência Odontológica;1;1;2;452129;45212901;4
452129011;Descontos Concedidos;2;1;2;45212901;452129011;4
452129012;Despesas Financeiras do Ressarcimento ao SUS;2;1;2;45212901;452129012;4
452129013;Atualização monetária - PESL;2;1;2;45212901;452129013;4
452129014;Juros - PESL;2;1;2;45212901;452129014;4
452129015;Variação cambial - PESL;2;1;2;45212901;452129015;4
452129019;Outras;2;1;2;45212901;452129019;4
453;DESPESA COM EMPRÉSTIMOS E FINANCIAMENTOS;1;1;2;45;453;4
4531;DESPESA FINANCEIRA COM EMPRÉSTIMOS;1;1;2;453;4531;4
45311;DESPESA FINANCEIRA COM EMPRÉSTIMOS;1;1;2;4531;45311;4
453119;Despesa Financeira com Empréstimos;1;1;2;45311;453119;4
45311901;Despesa Financeira com Empréstimos;1;1;2;453119;45311901;4
453119011;Empréstimos Hipotecários;2;1;2;45311901;453119011;4
453119012;Empréstimos Bancários;2;1;2;45311901;453119012;4
453119019;Outros Empréstimos;2;1;2;45311901;453119019;4
4532;DESPESA FINANCEIRA COM FINANCIAMENTOS;1;1;2;453;4532;4
45321;DESPESA FINANCEIRA COM FINANCIAMENTOS;1;1;2;4532;45321;4
453219;Despesa Financeira com Financiamentos;1;1;2;45321;453219;4
45321901;Despesa Financeira com Financiamentos;1;1;2;453219;45321901;4
453219011;Financiamentos para Aquisição de Ativos;2;1;2;45321901;453219011;4
453219019;Outros Financiamentos;2;1;2;45321901;453219019;4
454;DESPESAS DE AJUSTES A VALOR PRESENTE;1;1;2;45;454;4
4541;DESPESAS DE AJUSTES A VALOR PRESENTE;1;1;2;454;4541;4
45411;DESPESAS DE AJUSTE A VALOR PRESENTE;1;1;2;4541;45411;4
454119;Despesas de Ajuste a Valor Presente;1;1;2;45411;454119;4
45411901;Despesas de Ajuste a Valor Presente;1;1;2;454119;45411901;4
454119011;Despesas de Ajuste a Valor Presente;2;1;2;45411901;454119011;4
458;OUTRAS DESPESAS FINANCEIRAS;1;1;2;45;458;4
4581;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;1;1;2;458;4581;4
45811;DESPESAS FINANCEIRAS DE ENCARGOS SOBRE TRIBUTOS;1;1;2;4581;45811;4
458119;Despesas Financeiras de Encargos sobre Tributos;1;1;2;45811;458119;4
45811901;Despesas Financeiras de Encargos sobre Tributos;1;1;2;458119;45811901;4
458119011;Juros;2;1;2;45811901;458119011;4
458119012;Atualização Monetária;2;1;2;45811901;458119012;4
458119019;Outras Despesas;2;1;2;45811901;458119019;4
4582;DESPESAS DE JUROS DE CAPITAL PRÓPRIO;1;1;2;458;4582;4
45821;DESPESAS DE JUROS DE CAPITAL PRÓPRIO;1;1;2;4582;45821;4
458219;Despesas de Juros sobre Capital Próprio;1;1;2;45821;458219;4
45821901;Despesas de Juros sobre Capital Próprio;1;1;2;458219;45821901;4
458219011;Juros sobre Capital Próprio;2;1;2;45821901;458219011;4
4583;DESPESAS POR PAGAMENTOS EM ATRASO;1;1;2;458;4583;4
45831;DESPESAS POR PAGAMENTOS EM ATRASO;1;1;2;4583;45831;4
458319;Despesas por Pagamentos em Atraso;1;1;2;45831;458319;4
45831901;Despesas por Pagamentos em Atraso;1;1;2;458319;45831901;4
458319011;Despesas por Pagamentos em Atraso;2;1;2;45831901;458319011;4
4584;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;1;1;2;458;4584;4
45841;DESPESAS COM IMPOSTOS E CONTRIBUIÇÕES SOBRE TRANSAÇÕES FINANCEIRAS;1;1;2;4584;45841;4
458419;Despesas com Impostos e Contribuições sobre Transações Financeiras;1;1;2;45841;458419;4
45841901;Despesas com Impostos e Contribuições sobre Transações Financeiras;1;1;2;458419;45841901;4
458419011;Imposto de Renda;2;1;2;45841901;458419011;4
458419012;Imposto Sobre Operações Financeiras - IOF;2;1;2;45841901;458419012;4
458419019;Outras Despesas;2;1;2;45841901;458419019;4
4589;DESPESAS FINANCEIRAS DIVERSAS;1;1;2;458;4589;4
45891;DESPESAS FINANCEIRAS DIVERSAS;1;1;2;4589;45891;4
458919;Despesas Financeiras Diversas;1;1;2;45891;458919;4
45891901;Despesas Financeiras Diversas;1;1;2;458919;45891901;4
458919019;Despesas Financeiras Diversas;2;1;2;45891901;458919019;4
46;DESPESAS ADMINISTRATIVAS;1;1;2;4;46;4
461;DESPESAS COM PESSOAL PRÓPRIO;1;1;2;46;461;4
4611;DESPESAS COM ADMINISTRAÇÃO;1;1;2;461;4611;4
46111;DESPESAS COM ADMINISTRAÇÃO;1;1;2;4611;46111;4
461119;Despesas com Administração;1;1;2;46111;461119;4
46111901;Despesas com Administração;1;1;2;461119;46111901;4
461119011;Honorários de Diretoria;2;1;2;46111901;461119011;4
461119012;Honorários do Conselho de Administração;2;1;2;46111901;461119012;4
461119013;Honorários do Conselho Consultivo;2;1;2;46111901;461119013;4
461119014;Honorários do Conselho Fiscal;2;1;2;46111901;461119014;4
461119015;Representação Social;2;1;2;46111901;461119015;4
461119016;Ajuda de Custo;2;1;2;46111901;461119016;4
461119017;Gratificações;2;1;2;46111901;461119017;4
461119019;Outras Despesas;2;1;2;46111901;461119019;4
4612;DESPESAS COM EMPREGADOS;1;1;2;461;4612;4
46121;DESPESAS COM EMPREGADOS;1;1;2;4612;46121;4
461219;Despesas com Empregados;1;1;2;46121;461219;4
46121901;Despesas com Empregados;1;1;2;461219;46121901;4
461219011;Salários e Ordenados;2;1;2;46121901;461219011;4
461219012;Serviços Extraordinários;2;1;2;46121901;461219012;4
461219013;Gratificações;2;1;2;46121901;461219013;4
461219014;13º Salário/Férias;2;1;2;46121901;461219014;4
461219015;Reclamações Trabalhistas;2;1;2;46121901;461219015;4
461219016;Ajuda de Custo;2;1;2;46121901;461219016;4
461219017;Participação no Resultado/Remuneração Variável/Remuneração por Performance;2;1;2;46121901;461219017;4
461219018;Representação Social;2;1;2;46121901;461219018;4
461219019;Outras Despesas;2;1;2;46121901;461219019;4
4613;DESPESAS COM INDENIZAÇÕES;1;1;2;461;4613;4
46131;DESPESAS COM INDENIZAÇÕES;1;1;2;4613;46131;4
461319;Despesas com Indenizações;1;1;2;46131;461319;4
46131901;Despesas com Indenizações;1;1;2;461319;46131901;4
461319011;Aviso Prévio;2;1;2;46131901;461319011;4
461319012;Férias Indenizadas;2;1;2;46131901;461319012;4
461319013;Indenizações Trabalhistas;2;1;2;46131901;461319013;4
461319019;Outras Despesas;2;1;2;46131901;461319019;4
4614;DESPESAS COM ENCARGOS SOCIAIS;1;1;2;461;4614;4
46141;DESPESAS COM ENCARGOS SOCIAIS;1;1;2;4614;46141;4
461419;Despesas com Encargos Sociais;1;1;2;46141;461419;4
46141901;Despesas com Encargos Sociais;1;1;2;461419;46141901;4
461419011;Previdência Social;2;1;2;46141901;461419011;4
461419012;FGTS;2;1;2;46141901;461419012;4
461419019;Outras Despesas;2;1;2;46141901;461419019;4
4615;DESPESAS COM ASSISTÊNCIA SOCIAL;1;1;2;461;4615;4
46151;DESPESAS COM ASSISTÊNCIA SOCIAL;1;1;2;4615;46151;4
461519;Despesas com Assistência Social;1;1;2;46151;461519;4
46151901;Despesas com Assistência Social;1;1;2;461519;46151901;4
461519011;Despesas com Assistência Médica/ Odontológica;2;1;2;46151901;461519011;4
4616;DESPESAS COM INSTRUÇÃO;1;1;2;461;4616;4
46161;DESPESAS COM FORMAÇÃO PROFISSIONAL;1;1;2;4616;46161;4
461619;Despesas com Formação Profissional;1;1;2;46161;461619;4
46161901;Despesas com Formação Profissional;1;1;2;461619;46161901;4
461619011;Formação Profissional;2;1;2;46161901;461619011;4
461619012;Instrução;2;1;2;46161901;461619012;4
4617;DESPESAS COM PROGRAMA DE ALIMENTAÇÃO AO TRABALHADOR;1;1;2;461;4617;4
46171;ALIMENTAÇÃO AO TRABALHADOR;1;1;2;4617;46171;4
461719;Alimentação ao Trabalhador;1;1;2;46171;461719;4
46171901;Alimentação ao Trabalhador;1;1;2;461719;46171901;4
461719011;Alimentação ao Trabalhador;2;1;2;46171901;461719011;4
4618;DESPESAS COM TRANSPORTE DE EMPREGADOS;1;1;2;461;4618;4
46181;DESPESAS COM TRANSPORTE DE EMPREGADOS;1;1;2;4618;46181;4
461819;Despesas com Transporte de Empregados;1;1;2;46181;461819;4
46181901;Despesas com Transporte de Empregados;1;1;2;461819;46181901;4
461819011;Vale Transporte;2;1;2;46181901;461819011;4
461819019;Outras Despesas;2;1;2;46181901;461819019;4
4619;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;1;1;2;461;4619;4
46191;OUTRAS DESPESAS COM PESSOAL PRÓPRIO;1;1;2;4619;46191;4
461919;Outras Despesas com Pessoal Próprio;1;1;2;46191;461919;4
46191901;Outras Despesas com Pessoal Próprio;1;1;2;461919;46191901;4
461919019;Outras Despesas;2;1;2;46191901;461919019;4
462;DESPESAS COM SERVIÇOS DE TERCEIROS;1;1;2;46;462;4
4621;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;1;1;2;462;4621;4
46211;REMUNERAÇÃO POR SERVIÇOS DE TERCEIROS;1;1;2;4621;46211;4
462119;Remuneração por Serviços de Terceiros;1;1;2;46211;462119;4
46211901;Remuneração por Serviços de Terceiros;1;1;2;462119;46211901;4
462119011;Honorários Advocatícios;2;1;2;46211901;462119011;4
462119012;Honorários de Auditoria;2;1;2;46211901;462119012;4
462119013;Honorários de Consultoria;2;1;2;46211901;462119013;4
462119014;Honorários de Serviços Técnicos;2;1;2;46211901;462119014;4
462119015;Fretes e Carretos;2;1;2;46211901;462119015;4
462119016;Reclamações Judiciais;2;1;2;46211901;462119016;4
462119019;Outras Despesas;2;1;2;46211901;462119019;4
4622;ENCARGOS SOCIAIS COM SERVIÇOS DE TERCEIROS;1;1;2;462;4622;4
46221;ENCARGOS SOCIAIS COM SERVIÇOS DE TERCEIROS;1;1;2;4622;46221;4
462219;Encargos Sociais com Serviços de Terceiros;1;1;2;46221;462219;4
46221901;Encargos Sociais com Serviços de Terceiros;1;1;2;462219;46221901;4
462219011;Encargos Sociais com Serviços de Terceiros;2;1;2;46221901;462219011;4
463;DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;1;1;2;46;463;4
4631;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;1;1;2;463;4631;4
46311;DESPESAS COM LOCALIZAÇÃO E MANUTENÇÃO;1;1;2;4631;46311;4
463119;Despesas com Localização e Manutenção;1;1;2;46311;463119;4
46311901;Despesas com Localização e Manutenção;1;1;2;463119;46311901;4
463119011;Aluguel;2;1;2;46311901;463119011;4
463119012;Arrendamento Mercantil Operacional;2;1;2;46311901;463119012;4
463119013;Condomínios e Taxas;2;1;2;46311901;463119013;4
463119014;Água, Luz e Gás;2;1;2;46311901;463119014;4
463119015;Limpeza;2;1;2;46311901;463119015;4
463119016;Consertos;2;1;2;46311901;463119016;4
463119019;Outras Despesas;2;1;2;46311901;463119019;4
4633;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;1;1;2;463;4633;4
46331;DESPESAS COM UTILIZAÇÃO DE EQUIPAMENTOS E VEÍCULOS;1;1;2;4633;46331;4
463319;Despesas com Utilização de Equipamentos e Veículos;1;1;2;46331;463319;4
46331901;Despesas com Utilização de Equipamentos e Veículos;1;1;2;463319;46331901;4
463319011;Aluguel;2;1;2;46331901;463319011;4
463319012;Arrendamento Mercantil Operacional;2;1;2;46331901;463319012;4
463319013;Manutenção e Consertos;2;1;2;46331901;463319013;4
463319014;Combustível;2;1;2;46331901;463319014;4
463319019;Outras Despesas;2;1;2;46331901;463319019;4
4637;DEPRECIAÇÕES DE BENS DE USO PRÓPRIO;1;1;2;463;4637;4
46371;DESPESAS COM BENS DE USO PRÓPRIO;1;1;2;4637;46371;4
463719;Despesas com Bens de Uso Próprio;1;1;2;46371;463719;4
46371901;Despesas com Bens de Uso Próprio;1;1;2;463719;46371901;4
463719011;Depreciações;2;1;2;46371901;463719011;4
4638;AMORTIZAÇÕES;1;1;2;463;4638;4
46381;AMORTIZAÇÕES;1;1;2;4638;46381;4
463819;Amortizações;1;1;2;46381;463819;4
46381901;Amortizações;1;1;2;463819;46381901;4
463819011;Amortizações;2;1;2;46381901;463819011;4
4639;OUTRAS DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;1;1;2;463;4639;4
46391;OUTRAS DESPESAS COM LOCALIZAÇÃO E FUNCIONAMENTO;1;1;2;4639;46391;4
463919;Outras Despesas com Localização e Funcionamento;1;1;2;46391;463919;4
46391901;Outras Despesas com Localização e Funcionamento;1;1;2;463919;46391901;4
463919011;Despesas com Expediente;2;1;2;46391901;463919011;4
463919012;Despesas com Seguros;2;1;2;46391901;463919012;4
463919013;Despesas com Locomoção;2;1;2;46391901;463919013;4
463919014;Despesas com Comunicação;2;1;2;46391901;463919014;4
463919019;Outras Despesas com Localização e Funcionamento;2;1;2;46391901;463919019;4
464;DESPESAS COM PUBLICIDADE E PROPAGANDA INSTITUCIONAL;1;1;2;46;464;4
4641;PUBLICIDADE E PROPAGANDA;1;1;2;464;4641;4
46411;PUBLICIDADE E PROPAGANDA;1;1;2;4641;46411;4
464119;Publicidade e Propaganda;1;1;2;46411;464119;4
46411901;Publicidade e Propaganda;1;1;2;464119;46411901;4
464119011;Publicidade e Propaganda;2;1;2;46411901;464119011;4
464119012;Brindes;2;1;2;46411901;464119012;4
464119013;Promoções;2;1;2;46411901;464119013;4
464119019;Outras Despesas;2;1;2;46411901;464119019;4
465;DESPESAS COM TRIBUTOS;1;1;2;46;465;4
4651;IMPOSTOS;1;1;2;465;4651;4
46511;IMPOSTOS;1;1;2;4651;46511;4
465119;Impostos;1;1;2;46511;465119;4
46511901;Impostos;1;1;2;465119;46511901;4
465119011;Impostos Federais;2;1;2;46511901;465119011;4
465119012;Impostos Estaduais;2;1;2;46511901;465119012;4
465119019;Impostos Municipais;2;1;2;46511901;465119019;4
4652;CONTRIBUIÇÕES;1;1;2;465;4652;4
46521;CONTRIBUIÇÕES;1;1;2;4652;46521;4
465219;Contribuições;1;1;2;46521;465219;4
46521901;Contribuições;1;1;2;465219;46521901;4
465219011;PIS/PASEP;2;1;2;46521901;465219011;4
465219012;Contribuição Sindical;2;1;2;46521901;465219012;4
465219019;Outras Contribuições;2;1;2;46521901;465219019;4
4653;TAXA DE SAÚDE SUPLEMENTAR;1;1;2;465;4653;4
46531;TAXA DE SAÚDE SUPLEMENTAR;1;1;2;4653;46531;4
465319;Taxa de Saúde Suplementar;1;1;2;46531;465319;4
46531901;Taxa de Saúde Suplementar;1;1;2;465319;46531901;4
465319011;Taxa de Saúde Suplementar;2;1;2;46531901;465319011;4
4658;OUTROS TRIBUTOS;1;1;2;465;4658;4
46581;OUTROS TRIBUTOS;1;1;2;4658;46581;4
465819;Outros Tributos;1;1;2;46581;465819;4
46581901;Outros Tributos;1;1;2;465819;46581901;4
465819019;Outros Tributos;2;1;2;46581901;465819019;4
466;DESPESAS COM MULTAS ADMINISTRATIVAS;1;1;2;46;466;4
4661;MULTAS ADMINISTRATIVAS;1;1;2;466;4661;4
46611;MULTAS ADMINISTRATIVAS;1;1;2;4661;46611;4
466119;Multas Administrativas;1;1;2;46611;466119;4
46611901;Multas Administrativas;1;1;2;466119;46611901;4
466119011;Multas Administrativas aplicadas pela ANS;2;1;2;46611901;466119011;4
466119012;Multas Administrativas aplicadas pela ANS - contingências;2;1;2;46611901;466119012;4
466119018;Multas Administrativas diversas;2;1;2;46611901;466119018;4
466119019;Multas Administrativas diversas - contingências;2;1;2;46611901;466119019;4
468;DESPESAS ADMINISTRATIVAS DIVERSAS;1;1;2;46;468;4
4681;DESPESAS ADMINISTRATIVAS DIVERSAS;1;1;2;468;4681;4
46811;DESPESAS DIVERSAS;1;1;2;4681;46811;4
468119;Despesas Diversas;1;1;2;46811;468119;4
46811901;Despesas Diversas;1;1;2;468119;46811901;4
468119011;Despesas com Publicações;2;1;2;46811901;468119011;4
468119012;Despesas com Contribuições e Donativos;2;1;2;46811901;468119012;4
468119013;Despesas Judiciais;2;1;2;46811901;468119013;4
468119019;Outras Despesas;2;1;2;46811901;468119019;4
47;DESPESAS PATRIMONIAIS;1;1;2;4;47;4
471;DESPESAS PATRIMONIAIS;1;1;2;47;471;4
4711;DESPESAS COM IMÓVEIS DESTINADOS À RENDA OU VENDA;1;1;2;471;4711;4
47111;DESPESAS COM IMÓVEIS DESTINADOS À RENDA OU VENDA;1;1;2;4711;47111;4
471119;Despesas com Imóveis Destinados à Renda ou Venda;1;1;2;47111;471119;4
47111901;Despesas com Imóveis Destinados à Renda ou Venda;1;1;2;471119;47111901;4
471119011;Despesas com Serviços de Terceiros;2;1;2;47111901;471119011;4
471119012;Conservação e Reparos;2;1;2;47111901;471119012;4
471119013;Impostos, Taxas e Seguros;2;1;2;47111901;471119013;4
471119014;Condomínio;2;1;2;47111901;471119014;4
471119015;Depreciações;2;1;2;47111901;471119015;4
471119016;Despesa com Provisão para Riscos sobre Aluguel a Receber;2;1;2;47111901;471119016;4
471119018;Outras Despesas;2;1;2;47111901;471119018;4
471119019;(-) Recuperação de Despesas Patrimoniais;2;1;2;47111901;471119019;4
4712;AJUSTES NEGATIVOS DE INVESTIMENTOS EM CONTROLADAS E COLIGADAS;1;1;2;471;4712;4
47121;AJUSTES NEGATIVOS DE INVESTIMENTOS EM CONTROLADAS E COLIGADAS;1;1;2;4712;47121;4
471219;Ajustes Negativos de Investimentos em Controladas e Coligadas;1;1;2;47121;471219;4
47121901;Ajustes Negativos de Investimentos em Controladas e Coligadas;1;1;2;471219;47121901;4
471219011;Resultado de Equivalência Patrimonial;2;1;2;47121901;471219011;4
471219019;Outras despesas;2;1;2;47121901;471219019;4
4713;PREJUÍZO NA ALIENAÇÃO OU BAIXA DE BENS DO ATIVO NÃO CIRCULANTE;1;1;2;471;4713;4
47131;PREJUÍZO NA ALIENAÇÃO OU BAIXA DE BENS DO ATIVO NÃO CIRCULANTE;1;1;2;4713;47131;4
471319;Prejuízo na Alienação ou Baixa de Bens do Ativo Não Circulante;1;1;2;47131;471319;4
47131901;Prejuízo na Alienação ou Baixa de Bens do Ativo Não Circulante;1;1;2;471319;47131901;4
471319011;Investimentos;2;1;2;47131901;471319011;4
471319012;Imobilizado;2;1;2;47131901;471319012;4
471319013;Intangível;2;1;2;47131901;471319013;4
4718;OUTROS INVESTIMENTOS;1;1;2;471;4718;4
47181;OUTROS INVESTIMENTOS;1;1;2;4718;47181;4
471819;Outros Investimentos;1;1;2;47181;471819;4
47181901;Outros Investimentos;1;1;2;471819;47181901;4
471819011;Provisão para Desvalorização;2;1;2;47181901;471819011;4
471819019;Outras Despesas;2;1;2;47181901;471819019;4
6;CONTAS DE DESTINAÇÃO/APURAÇÃO DE RESULTADO;1;1;2;;6;4
61;IMPOSTOS E PARTICIPAÇÕES SOBRE O LUCRO;1;1;2;6;61;4
611;IMPOSTOS E CONTRIBUIÇÕES;1;1;2;61;611;4
6111;IMPOSTO DE RENDA;1;1;2;611;6111;4
61111;IMPOSTO DE RENDA;1;1;2;6111;61111;4
611119;Imposto de Renda;1;1;2;61111;611119;4
61111901;Imposto de Renda da Pessoa Jurídica - IRPJ;1;1;2;611119;61111901;4
611119011;Imposto de Renda da Pessoa Jurídica - IRPJ;2;1;2;61111901;611119011;4
6112;CONTRIBUIÇÃO SOCIAL;1;1;2;611;6112;4
61121;CONTRIBUIÇÃO SOCIAL;1;1;2;6112;61121;4
611219;Contribuição Social;1;1;2;61121;611219;4
61121901;Contribuição Social;1;1;2;611219;61121901;4
611219011;Contribuição Social sobre o Lucro Líquido - CSLL;2;1;2;61121901;611219011;4
6119;IMPOSTOS DIFERIDOS;1;1;2;611;6119;4
61191;Impostos Diferidos;1;1;2;6119;61191;4
611919;Impostos Diferidos;1;1;2;61191;611919;4
61191901;Impostos Diferidos;1;1;2;611919;61191901;4
611919011;Impostos Diferidos;2;1;2;61191901;611919011;4
612;PARTICIPAÇÕES SOBRE O LUCRO;1;1;2;61;612;4
6121;DESPESAS COM PARTICIPAÇÃO NOS LUCROS E RESULTADOS;1;1;2;612;6121;4
